station,total_borrow,peak_ratio,weekend_ratio,morning_net_flow_mean,evening_net_flow_mean,morning_net_flow_sum,evening_net_flow_sum,volatility,station_type,imbalance_score,risk_level,dispatch_strategy
復興南路二段273號前,7252.0,0.49089906232763375,0.31784335355763926,2.7142857142857144,2.1769911504424777,228.0,246.0,10.772382820455208,穩定休閒型,474.0,High,周末增加車輛配置
復興南路二段280號前,4489.0,0.5007796836711963,0.2399198039652484,6.0,-1.8125,486.0,-203.0,7.305237391770214,潮汐流出型,689.0,High,早高峰前提前補車
復興南路二段340巷口,3407.0,0.45171705312591726,0.2723803933078955,0.4936708860759494,-0.15178571428571427,39.0,-17.0,5.582993009192503,穩定休閒型,56.0,Low,常規運營監控
復興市民路口,9460.0,0.4917547568710359,0.27780126849894293,-7.2976190476190474,3.9375,-613.0,441.0,14.096293819145483,潮汐流入型,1054.0,High,高峰前提前清空車位
復興忠孝東路口(東南側),2055.0,0.43503649635036495,0.2900243309002433,-0.3333333333333333,-0.27102803738317754,-27.0,-29.0,3.486190644683488,穩定休閒型,56.0,Low,常規運營監控
復興民生街口,0.0,0.0,0.0,-1.0,-2.0,-1.0,-2.0,0.0,穩定休閒型,3.0,Low,常規運營監控
復華公園,1971.0,0.5210553018772197,0.23236935565702688,-0.34146341463414637,0.9545454545454546,-28.0,105.0,3.058521628405523,通勤型,133.0,Medium,定時監控與小規模調度
復華花園新城,5416.0,0.5103397341211225,0.32625553914327915,4.1395348837209305,-4.071428571428571,356.0,-456.0,6.764807221794018,潮汐流出型,812.0,High,早高峰前提前補車
德光國光街口,0.0,0.0,0.0,,-1.0,0.0,-6.0,0.0,穩定休閒型,6.0,Low,常規運營監控
德光莒光路口,0.0,0.0,0.0,-1.0,-1.0,-4.0,-4.0,0.0,穩定休閒型,8.0,Low,常規運營監控
德厚公園,0.0,0.0,0.0,-1.5,-1.0,-3.0,-7.0,0.0,穩定休閒型,10.0,Low,常規運營監控
德安公園(四維路66巷),3175.0,0.4705511811023622,0.3061417322834646,1.5421686746987953,-0.9357798165137615,128.0,-102.0,4.379736513499433,穩定休閒型,230.0,Medium,定時監控與小規模調度
德昌寶興街口(西北角),1795.0,0.4891364902506964,0.33871866295264624,3.0609756097560976,-4.0625,251.0,-455.0,2.8076113746419322,潮汐流出型,706.0,High,早高峰前提前補車
德昌街10巷口,3184.0,0.5411432160804021,0.32003768844221103,0.30952380952380953,0.4375,26.0,49.0,4.622433383004368,通勤型,75.0,Low,常規運營監控
德昌街125巷口,1781.0,0.493542953396968,0.36159460976979224,1.5476190476190477,-2.189189189189189,130.0,-243.0,2.5875554011714375,穩定休閒型,373.0,Medium,定時監控與小規模調度
德明財經科技大學,3617.0,0.4683439314348908,0.27398396461155655,-2.9285714285714284,-1.8125,-246.0,-203.0,5.358654529300524,穩定休閒型,449.0,Medium,定時監控與小規模調度
德行公園,3320.0,0.47018072289156626,0.29397590361445786,-3.9058823529411764,2.1531531531531534,-332.0,239.0,4.5268622921818045,潮汐流入型,571.0,High,高峰前提前清空車位
德行東山路口,679.0,0.5360824742268041,0.3755522827687776,1.6363636363636365,-0.8155339805825242,126.0,-84.0,1.497082825326021,通勤型,210.0,Medium,定時監控與小規模調度
德音國小,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,穩定休閒型,1.0,Low,常規運營監控
志成公園,2686.0,0.5078183172002978,0.340282948622487,2.5060240963855422,0.3333333333333333,208.0,37.0,3.9891868543294406,通勤型,245.0,Medium,定時監控與小規模調度
忠孝國中,0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
忠孝國中地下停車場,0.0,0.0,0.0,,-1.0,0.0,-4.0,0.0,穩定休閒型,4.0,Low,常規運營監控
忠孝建國路口(東南側),4154.0,0.4867597496389023,0.2424169475204622,1.1428571428571428,0.6160714285714286,96.0,69.0,5.702933989960513,穩定休閒型,165.0,Medium,定時監控與小規模調度
忠孝東路七段527巷口,1921.0,0.5445080687142113,0.29515877147319103,2.0481927710843375,-0.5471698113207547,170.0,-58.0,3.4495979705888975,通勤型,228.0,Medium,定時監控與小規模調度
忠孝東路三段216巷口,4469.0,0.47885432982770193,0.28798388901320204,2.2976190476190474,0.08181818181818182,193.0,9.0,6.068576317365688,穩定休閒型,202.0,Medium,定時監控與小規模調度
忠孝東路五段215巷口,3911.0,0.49757095372027615,0.25185374584505243,-2.891566265060241,1.7053571428571428,-240.0,191.0,6.025425857646307,潮汐流入型,431.0,Medium,定時監控與小規模調度
忠孝東路六段212巷口,1169.0,0.48417450812660395,0.3438836612489307,2.2222222222222223,-1.4299065420560748,160.0,-153.0,2.143637640212673,潮汐流出型,313.0,Medium,定時監控與小規模調度
忠孝東路六段225巷口,4161.0,0.5486661860129777,0.33285267964431625,5.988235294117647,-3.4864864864864864,509.0,-387.0,6.642410612114966,潮汐流出型,896.0,High,早高峰前提前補車
忠孝東路六段278巷口,2335.0,0.5053533190578159,0.33576017130620983,0.9146341463414634,-1.2727272727272727,75.0,-140.0,3.553800731020201,通勤型,215.0,Medium,定時監控與小規模調度
忠孝東路四段223巷口(市民大道,2047.0,0.4352711284807035,0.340009770395701,4.0875,-3.364485981308411,327.0,-360.0,3.1006907749645474,潮汐流出型,687.0,High,早高峰前提前補車
忠孝東路四段223巷口(市民大道側),3.0,0.0,0.0,,,0.0,0.0,0.9574271077563381,穩定休閒型,0.0,Low,常規運營監控
忠孝東路四段248巷口,7726.0,0.4382604193631892,0.2958840279575459,-2.6588235294117646,-0.3153153153153153,-226.0,-35.0,11.63696378168885,穩定休閒型,261.0,Medium,定時監控與小規模調度
忠孝東路四段49巷口,2438.0,0.4269893355209188,0.31009023789991796,1.5769230769230769,-0.5420560747663551,123.0,-58.0,3.8074295007877375,穩定休閒型,181.0,Medium,定時監控與小規模調度
忠孝活動中心,0.0,0.0,0.0,-1.0,-1.4545454545454546,-2.0,-48.0,0.0,穩定休閒型,50.0,Low,常規運營監控
忠孝西重慶南路口,9122.0,0.44398158298618723,0.30782723087042313,-7.226190476190476,0.4375,-607.0,49.0,12.243650740086238,潮汐流入型,656.0,High,高峰前提前清空車位
忠山市民活動中心,0.0,0.0,0.0,-1.1785714285714286,-1.7627118644067796,-33.0,-104.0,0.0,穩定休閒型,137.0,Medium,定時監控與小規模調度
忠德公園,2069.0,0.5065248912518124,0.32817786370227164,1.9761904761904763,-1.8482142857142858,166.0,-207.0,2.94209946758349,通勤型,373.0,Medium,定時監控與小規模調度
忠誠公園,3543.0,0.49760090318938754,0.2830934236522721,0.25,0.22321428571428573,21.0,25.0,4.73211537352911,穩定休閒型,46.0,Low,常規運營監控
忠誠忠義街口(北側),1628.0,0.523955773955774,0.29914004914004916,2.6049382716049383,-1.4642857142857142,211.0,-164.0,2.6118256365527426,潮汐流出型,375.0,Medium,定時監控與小規模調度
忠誠忠義街口(南側),2610.0,0.5421455938697318,0.2417624521072797,2.4523809523809526,-0.7767857142857143,206.0,-87.0,3.8468956063245003,潮汐流出型,293.0,Medium,定時監控與小規模調度
忠誠路一段138號,1900.0,0.5278947368421053,0.3094736842105263,3.6265060240963853,-2.3,301.0,-253.0,2.927413345893286,潮汐流出型,554.0,High,早高峰前提前補車
忠誠路一段173巷口,2868.0,0.543584379358438,0.2660390516039052,0.9404761904761905,-1.936936936936937,79.0,-215.0,4.164456725591437,通勤型,294.0,Medium,定時監控與小規模調度
忠誠路二段178巷口,1615.0,0.49473684210526314,0.33869969040247677,1.9024390243902438,-1.018348623853211,156.0,-111.0,2.5512465481895648,穩定休閒型,267.0,Medium,定時監控與小規模調度
忠誠路二段53巷,4033.0,0.486982395239276,0.2829159434664022,-9.941176470588236,3.830357142857143,-845.0,429.0,6.7098479199955925,潮汐流入型,1274.0,High,高峰前提前清空車位
忠誠里(北新路2段97巷),0.0,0.0,0.0,-1.2608695652173914,-1.4444444444444444,-29.0,-52.0,0.0,穩定休閒型,81.0,Low,常規運營監控
忠順區民活動中心,1869.0,0.48742643124665597,0.3900481540930979,3.0,-2.403669724770642,228.0,-262.0,3.239669746248813,潮汐流出型,490.0,High,早高峰前提前補車
思源路192巷口,0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
思賢公園(北側),0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
思賢國小,0.0,0.0,0.0,,-1.0,0.0,-2.0,0.0,穩定休閒型,2.0,Low,常規運營監控
思賢國小(自由街),0.0,0.0,0.0,,-1.0,0.0,-4.0,0.0,穩定休閒型,4.0,Low,常規運營監控
恆光橋(老泉街),1139.0,0.4679543459174715,0.3546971027216857,1.8846153846153846,0.0594059405940594,147.0,6.0,2.009776257111656,穩定休閒型,153.0,Medium,定時監控與小規模調度
恩主公醫院,0.0,0.0,0.0,,,0.0,0.0,,穩定休閒型,0.0,Low,常規運營監控
惜福公園,0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
惠國市場,0.0,0.0,0.0,-1.0,-1.3333333333333333,-8.0,-44.0,0.0,穩定休閒型,52.0,Low,常規運營監控
慈化公園,0.0,0.0,0.0,,-1.1666666666666667,0.0,-7.0,0.0,穩定休閒型,7.0,Low,常規運營監控
慈愛公園,0.0,0.0,0.0,-1.0,-1.2,-1.0,-12.0,0.0,穩定休閒型,13.0,Low,常規運營監控
懷生國中,1934.0,0.531540847983454,0.2564632885211996,-0.7195121951219512,0.3,-59.0,33.0,3.1910282761297872,通勤型,92.0,Low,常規運營監控
懷石公園,0.0,0.0,0.0,-2.0,-1.3513513513513513,-4.0,-50.0,0.0,穩定休閒型,54.0,Low,常規運營監控
成功公園,409.0,0.38875305623471884,0.3643031784841076,0.7,-0.5802469135802469,35.0,-47.0,1.042989464807579,穩定休閒型,82.0,Low,常規運營監控
成功國宅,8247.0,0.504789620468049,0.3049593791681824,7.1395348837209305,-6.778761061946903,614.0,-766.0,11.390341163280622,潮汐流出型,1380.0,High,早高峰前提前補車
成功國小,0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
成功春日路口,0.0,0.0,0.0,,-1.0,0.0,-1.0,0.0,穩定休閒型,1.0,Low,常規運營監控
成功路三段83號前,1137.0,0.51363236587511,0.3007915567282322,1.273972602739726,-1.0,93.0,-109.0,2.0611509843018414,通勤型,202.0,Medium,定時監控與小規模調度
成功路四段41巷口,778.0,0.4203084832904884,0.4987146529562982,0.14893617021276595,-0.6129032258064516,7.0,-38.0,2.1908511052341972,穩定休閒型,45.0,Low,常規運營監控
成功運動公園,0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
成功金龍路口,3428.0,0.4868728121353559,0.34393232205367563,-7.560975609756097,2.727272727272727,-620.0,300.0,6.114203845591848,潮汐流入型,920.0,High,高峰前提前清空車位
成州國小,0.0,0.0,0.0,,-1.5,0.0,-3.0,0.0,穩定休閒型,3.0,Low,常規運營監控
成德公園,0.0,0.0,0.0,-1.0,-1.25,-1.0,-5.0,0.0,穩定休閒型,6.0,Low,常規運營監控
成德國中,3879.0,0.5179169889146688,0.3129672596029905,1.2261904761904763,-2.036363636363636,103.0,-224.0,6.005305155325211,通勤型,327.0,Medium,定時監控與小規模調度
成德立體停車場,2213.0,0.47582467239042026,0.315860822413014,0.24390243902439024,-0.8727272727272727,20.0,-96.0,3.4381885163335437,穩定休閒型,116.0,Low,常規運營監控
成德綠地,2371.0,0.4791227330240405,0.28047237452551665,0.46987951807228917,-0.48598130841121495,39.0,-52.0,3.704648092951607,穩定休閒型,91.0,Low,常規運營監控
成泰路4段22巷,0.0,0.0,0.0,-2.875,-1.2702702702702702,-23.0,-47.0,0.0,穩定休閒型,70.0,Low,常規運營監控
成泰路一段(中油),0.0,0.0,0.0,,,0.0,0.0,0.0,穩定休閒型,0.0,Low,常規運營監控
成淵高中,2405.0,0.4860706860706861,0.30353430353430355,-0.4166666666666667,0.6071428571428571,-35.0,68.0,3.3928605844317947,穩定休閒型,103.0,Low,常規運營監控
成福路197巷口,1814.0,0.4972436604189636,0.31808158765159866,4.839506172839506,-3.5272727272727273,392.0,-388.0,3.255380364905854,潮汐流出型,780.0,High,早高峰前提前補車
扶輪公園,0.0,0.0,0.0,,,0.0,0.0,,穩定休閒型,0.0,Low,常規運營監控
扶輪親恩公園,1604.0,0.5692019950124688,0.22007481296758105,5.7073170731707314,-1.0588235294117647,468.0,-108.0,3.5170762801755338,潮汐流出型,576.0,High,早高峰前提前補車
承德劍潭路口,4243.0,0.4838557624322413,0.2877680886165449,-0.27380952380952384,0.8482142857142857,-23.0,95.0,5.32981281353404,穩定休閒型,118.0,Low,常規運營監控
承德區民活動中心,1600.0,0.47875,0.321875,3.130952380952381,-2.5855855855855854,263.0,-287.0,2.396575429569651,潮汐流出型,550.0,High,早高峰前提前補車
承德後港街口,1498.0,0.4499332443257677,0.30106809078771696,0.45121951219512196,-0.027777777777777776,37.0,-3.0,2.2761324939755396,穩定休閒型,40.0,Low,常規運營監控
承德文林北路口(西側),55.0,0.5272727272727272,0.36363636363636365,-0.7142857142857143,0.875,-5.0,14.0,1.0331762267626416,通勤型,19.0,Low,常規運營監控
承德昌吉街口,2936.0,0.47513623978201636,0.3140326975476839,0.6309523809523809,-0.18181818181818182,53.0,-20.0,3.5497454551773684,穩定休閒型,73.0,Low,常規運營監控
承德民權路口,4188.0,0.505730659025788,0.2800859598853868,-0.07228915662650602,0.5,-6.0,56.0,5.403393818319159,通勤型,62.0,Low,常規運營監控
承德民生西路口,3389.0,0.4771318973148421,0.30244910002950726,-0.07142857142857142,-0.0625,-6.0,-7.0,4.558287241345593,穩定休閒型,13.0,Low,常規運營監控
承德石牌路口,1682.0,0.49881093935790727,0.31272294887039237,0.9634146341463414,-1.036697247706422,79.0,-113.0,2.630534824992191,通勤型,192.0,Medium,定時監控與小規模調度
承德路七段188巷口,1510.0,0.5026490066225165,0.2867549668874172,1.988235294117647,-2.8181818181818183,169.0,-310.0,2.376618417029548,通勤型,479.0,High,雙高峰動態調度
承德路七段280巷口,1874.0,0.4258271077908218,0.39701173959445035,0.926829268292683,-2.5727272727272728,76.0,-283.0,2.662614040341919,穩定休閒型,359.0,Medium,定時監控與小規模調度
承德路七段304巷口,2101.0,0.4997620180866254,0.34174202760590194,2.5595238095238093,-1.9017857142857142,215.0,-213.0,3.2237612838531984,潮汐流出型,428.0,Medium,定時監控與小規模調度
承德路七段401巷(洲美橋下),1413.0,0.5300778485491862,0.4465675866949752,0.09333333333333334,-0.3394495412844037,7.0,-37.0,2.833490911450489,通勤型,44.0,Low,常規運營監控
承德路三段8巷口,2503.0,0.4862165401518178,0.24850179784258888,-1.9036144578313252,0.5982142857142857,-158.0,67.0,3.3146953104118855,潮汐流入型,225.0,Medium,定時監控與小規模調度
承德鄭州路口(市民高架下),3719.0,0.4347942995428879,0.3877386394191987,1.0,-1.7657657657657657,84.0,-196.0,4.876763147200324,穩定休閒型,280.0,Medium,定時監控與小規模調度
指南路3段2巷,924.0,0.5021645021645021,0.35173160173160173,1.4166666666666667,-1.2549019607843137,102.0,-128.0,2.0552863235924854,通勤型,230.0,Medium,定時監控與小規模調度
挖仔尾自然生態保留區,0.0,0.0,0.0,,-1.0,0.0,-6.0,0.0,穩定休閒型,6.0,Low,常規運營監控
振義里公園,0.0,0.0,0.0,-1.0,-1.2777777777777777,-6.0,-46.0,0.0,穩定休閒型,52.0,Low,常規運營監控
振興公園,2136.0,0.4606741573033708,0.32397003745318353,-1.3253012048192772,0.35454545454545455,-110.0,39.0,2.9722810749422344,穩定休閒型,149.0,Medium,定時監控與小規模調度
振興醫院,2897.0,0.4767000345184674,0.2374870555747325,-5.880952380952381,3.609090909090909,-494.0,397.0,4.561624283491768,潮汐流入型,891.0,High,高峰前提前清空車位
捷運七張站(1號出口),0.0,0.0,0.0,-1.3548387096774193,-1.935897435897436,-42.0,-151.0,0.0,穩定休閒型,193.0,Medium,定時監控與小規模調度
捷運三和國中站(1號出口),0.0,0.0,0.0,,-1.875,0.0,-15.0,0.0,穩定休閒型,15.0,Low,常規運營監控
捷運三和國中站(2號出口),0.0,0.0,0.0,,-1.0,0.0,-11.0,0.0,穩定休閒型,11.0,Low,常規運營監控
捷運三民高中站(2號出口),0.0,0.0,0.0,-1.0,-1.1111111111111112,-1.0,-10.0,0.0,穩定休閒型,11.0,Low,常規運營監控
捷運三重國小站,0.0,0.0,0.0,-1.0,-1.7049180327868851,-3.0,-104.0,0.0,穩定休閒型,107.0,Low,常規運營監控
捷運三重站(1號出口),0.0,0.0,0.0,-1.3333333333333333,-1.9523809523809523,-16.0,-82.0,0.0,穩定休閒型,98.0,Low,常規運營監控
捷運三重站(3號出口),0.0,0.0,0.0,-1.0,-1.4186046511627908,-5.0,-61.0,0.0,穩定休閒型,66.0,Low,常規運營監控
捷運中原站,0.0,0.0,0.0,-1.5,-1.0,-33.0,-8.0,0.0,穩定休閒型,41.0,Low,常規運營監控
捷運中和站,0.0,0.0,0.0,-1.0833333333333333,-1.7,-26.0,-102.0,0.0,穩定休閒型,128.0,Medium,定時監控與小規模調度
捷運中山國中站,23716.0,0.5382863889357395,0.2684685444425704,-15.654761904761905,23.142857142857142,-1315.0,2592.0,31.854030659291954,潮汐流入型,3907.0,High,高峰前提前清空車位
捷運中山國小站(2號出口),3201.0,0.5117150890346767,0.3133395813808185,3.1904761904761907,1.162162162162162,268.0,129.0,4.531657082288383,通勤型,397.0,Medium,定時監控與小規模調度
捷運中山國小站(4號出口),9670.0,0.5527404343329886,0.25542916235780766,1.4642857142857142,0.2857142857142857,123.0,32.0,12.788413065741542,通勤型,155.0,Medium,定時監控與小規模調度
捷運中山站(2號出口),11019.0,0.4828024321626282,0.32217079589799436,-1.5357142857142858,4.883928571428571,-129.0,547.0,15.866043345460355,潮汐流入型,676.0,High,高峰前提前清空車位
捷運中山站(3號出口),8416.0,0.49643536121673004,0.32307509505703425,-2.2,1.3660714285714286,-187.0,153.0,12.272599710798335,潮汐流入型,340.0,Medium,定時監控與小規模調度
捷運中山站(5號出口),11285.0,0.5129818342933097,0.3017279574656624,-1.5714285714285714,0.9821428571428571,-132.0,110.0,14.944423631864796,潮汐流入型,242.0,Medium,定時監控與小規模調度
捷運中正紀念堂站(2號出口),9599.0,0.5258881133451401,0.2838837378893635,0.6190476190476191,0.7142857142857143,52.0,80.0,13.207158509590013,通勤型,132.0,Medium,定時監控與小規模調度
捷運中正紀念堂站(3號出口),4222.0,0.48673614400757936,0.3218853623874941,0.9642857142857143,2.0,81.0,224.0,6.354185700681371,穩定休閒型,305.0,Medium,定時監控與小規模調度
捷運中正紀念堂站(4號出口),3961.0,0.4332239333501641,0.27846503408230244,-0.8313253012048193,0.672566371681416,-69.0,76.0,5.202180644373791,穩定休閒型,145.0,Medium,定時監控與小規模調度
捷運中正紀念堂站(5號出口),4609.0,0.5265784334996746,0.32479930570622695,0.09523809523809523,1.4017857142857142,8.0,157.0,6.807850851756779,通勤型,165.0,Medium,定時監控與小規模調度
捷運中正紀念堂站(6號出口),1191.0,0.5541561712846348,0.3064651553316541,-0.7215189873417721,2.03125,-57.0,195.0,2.795810837067533,通勤型,252.0,Medium,定時監控與小規模調度
捷運丹鳳站(1號出口),0.0,0.0,0.0,,-1.0,0.0,-8.0,0.0,穩定休閒型,8.0,Low,常規運營監控
捷運亞東醫院站(2號出口),0.0,0.0,0.0,-1.0,-1.2,-1.0,-18.0,0.0,穩定休閒型,19.0,Low,常規運營監控
捷運亞東醫院站(3號出口),0.0,0.0,0.0,-1.0,-1.4,-1.0,-7.0,0.0,穩定休閒型,8.0,Low,常規運營監控
捷運信義安和站(1號出口),10417.0,0.5158874916002688,0.25602380723816837,3.4166666666666665,-0.9464285714285714,287.0,-106.0,14.047045270185945,潮汐流出型,393.0,Medium,定時監控與小規模調度
捷運信義安和站(2號出口),7863.0,0.49815592013226506,0.24443596591631692,1.7647058823529411,-1.9017857142857142,150.0,-213.0,10.881736820464061,穩定休閒型,363.0,Medium,定時監控與小規模調度
