ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-10-19 02:00:00,8217.455586938773,-2691.0049855044813,6160.853217602684,8217.455586938773,8217.455586938773,-6623.445163898652,-6623.445163898652,-6623.445163898652,-7716.047500178389,-7716.047500178389,-7716.047500178389,1092.6023362797368,1092.6023362797368,1092.6023362797368,0.0,0.0,0.0,1594.0104230401212
2024-10-19 03:00:00,8209.874133585938,-3707.4133340737,5330.785595208887,8209.874133585938,8209.874133585938,-7561.9542510181955,-7561.9542510181955,-7561.9542510181955,-8623.697390763513,-8623.697390763513,-8623.697390763513,1061.7431397453158,1061.7431397453158,1061.7431397453158,0.0,0.0,0.0,647.9198825677422
2024-10-19 04:00:00,8202.292680233097,-3131.8303153461216,5941.629143840565,8202.292680233097,8202.292680233097,-6832.855699695015,-6832.855699695015,-6832.855699695015,-7857.823318717776,-7857.823318717776,-7857.823318717776,1024.9676190227615,1024.9676190227615,1024.9676190227615,0.0,0.0,0.0,1369.436980538082
2024-10-19 05:00:00,8194.711227451373,53.37412695230345,8772.564015167427,8194.711227451373,8194.711227451373,-4202.745603189872,-4202.745603189872,-4202.745603189872,-5185.374344571711,-5185.374344571711,-5185.374344571711,982.6287413818393,982.6287413818393,982.6287413818393,0.0,0.0,0.0,3991.965624261501
2024-10-19 06:00:00,8187.129774669649,3159.5722665515486,12143.835855603067,8187.129774669649,8187.129774669649,-623.2276355804067,-623.2276355804067,-623.2276355804067,-1558.3469864028136,-1558.3469864028136,-1558.3469864028136,935.1193508224071,935.1193508224071,935.1193508224071,0.0,0.0,0.0,7563.902139089242
2024-10-19 07:00:00,8179.548321887924,6149.82709195646,15044.495739041087,8179.548321887924,8179.548321887924,2422.0104561515736,2422.0104561515736,2422.0104561515736,1539.1415567385884,1539.1415567385884,1539.1415567385884,882.8688994129847,882.8688994129847,882.8688994129847,0.0,0.0,0.0,10601.558778039498
2024-10-19 08:00:00,8171.9668691062,7692.334566537504,16279.631021159716,8171.9668691062,8171.9668691062,3933.4648002448125,3933.4648002448125,3933.4648002448125,3107.1249395877735,3107.1249395877735,3107.1249395877735,826.3398606570388,826.3398606570388,826.3398606570388,0.0,0.0,0.0,12105.431669351012
2024-10-19 09:00:00,8164.385416324476,7557.305217811305,16241.480439660054,8164.385416324476,8164.385416324476,3923.505250004456,3923.505250004456,3923.505250004456,3157.481391337337,3157.481391337337,3157.481391337337,766.0238586671198,766.0238586671198,766.0238586671198,0.0,0.0,0.0,12087.89066632893
2024-10-19 10:00:00,8156.803963542751,6499.838203158118,15516.722485628043,8156.803963542751,8156.803963542751,3128.321752962462,3128.321752962462,3128.321752962462,2425.8842031903446,2425.8842031903446,2425.8842031903446,702.4375497721173,702.4375497721173,702.4375497721173,0.0,0.0,0.0,11285.125716505214
2024-10-19 11:00:00,8149.222510761027,6123.154110782842,14908.056103767112,8149.222510761027,8149.222510761027,2323.1896924078937,2323.1896924078937,2323.1896924078937,1687.0713968321777,1687.0713968321777,1687.0713968321777,636.1182955757165,636.1182955757165,636.1182955757165,0.0,0.0,0.0,10472.41220316892
2024-10-19 12:00:00,8141.641057979303,5706.888526938328,14402.725788689155,8141.641057979303,8141.641057979303,1909.020139264668,1909.020139264668,1909.020139264668,1341.400470652649,1341.400470652649,1341.400470652649,567.6196686120186,567.6196686120186,567.6196686120186,0.0,0.0,0.0,10050.661197243971
2024-10-19 13:00:00,8134.059605197578,5693.133046513445,14748.306514594033,8134.059605197578,8134.059605197578,2015.1855776184605,2015.1855776184605,2015.1855776184605,1517.6787441906079,1517.6787441906079,1517.6787441906079,497.506833427853,497.506833427853,497.506833427853,0.0,0.0,0.0,10149.24518281604
2024-10-19 14:00:00,8126.478152415853,6552.721685492078,15366.952256836541,8126.478152415853,8126.478152415853,2772.750894159196,2772.750894159196,2772.750894159196,2346.3990472940386,2346.3990472940386,2346.3990472940386,426.3518468651565,426.3518468651565,426.3518468651565,0.0,0.0,0.0,10899.229046575048
2024-10-19 15:00:00,8118.89669963413,7829.207267666879,16606.185431615737,8118.89669963413,8118.89669963413,4286.667162911898,4286.667162911898,4286.667162911898,3931.9382407156863,3931.9382407156863,3931.9382407156863,354.72892219621104,354.72892219621104,354.72892219621104,0.0,0.0,0.0,12405.563862546027
2024-10-19 16:00:00,8111.315246852405,9798.267086109781,18731.618161769606,8111.315246852405,8111.315246852405,6279.903203877001,6279.903203877001,6279.903203877001,5996.693501917026,5996.693501917026,5996.693501917026,283.20970195997336,283.20970195997336,283.20970195997336,0.0,0.0,0.0,14391.218450729406
2024-10-19 17:00:00,8103.733794070681,11898.558554015333,20198.425728427665,8103.733794070681,8103.733794070681,7879.101518403038,7879.101518403038,7879.101518403038,7666.742934496273,7666.742934496273,7666.742934496273,212.35858390676523,212.35858390676523,212.35858390676523,0.0,0.0,0.0,15982.835312473719
2024-10-19 18:00:00,8096.152341288956,11371.898128081664,20316.388844071695,8096.152341288956,8096.152341288956,7977.655304691895,7977.655304691895,7977.655304691895,7834.927160821995,7834.927160821995,7834.927160821995,142.7281438698977,142.7281438698977,142.7281438698977,0.0,0.0,0.0,16073.80764598085
2024-10-19 19:00:00,8088.570888507232,9862.017676299336,18433.162467719147,8088.570888507232,8088.570888507232,6030.113356023523,6030.113356023523,6030.113356023523,5955.258657814395,5955.258657814395,5955.258657814395,74.85469820912924,74.85469820912924,74.85469820912924,0.0,0.0,0.0,14118.684244530756
2024-10-19 20:00:00,8080.989435725508,6430.307306382949,15054.54837904553,8080.989435725508,8080.989435725508,2593.0500345496025,2593.0500345496025,2593.0500345496025,2583.795987982129,2583.795987982129,2583.795987982129,9.254046567473743,9.254046567473743,9.254046567473743,0.0,0.0,0.0,10674.039470275111
2024-10-19 21:00:00,8073.407982943783,2581.863578488365,11766.787309034797,8073.407982943783,8073.407982943783,-966.0938712262085,-966.0938712262085,-966.0938712262085,-912.5113050594102,-912.5113050594102,-912.5113050594102,-53.58256616679811,-53.58256616679811,-53.58256616679811,0.0,0.0,0.0,7107.314111717575
2024-10-19 22:00:00,8065.826530162059,260.71200107069143,9016.62472686128,8065.826530162059,8065.826530162059,-3446.0081571188443,-3446.0081571188443,-3446.0081571188443,-3332.815924770672,-3332.815924770672,-3332.815924770672,-113.19223234817255,-113.19223234817255,-113.19223234817255,0.0,0.0,0.0,4619.818373043214
2024-10-19 23:00:00,8058.245077380335,-907.782469179631,7502.682418893167,8058.245077380335,8058.245077380335,-4658.856336555007,-4658.856336555007,-4658.856336555007,-4489.7124613740025,-4489.7124613740025,-4489.7124613740025,-169.14387518100432,-169.14387518100432,-169.14387518100432,0.0,0.0,0.0,3399.3887408253277
2024-10-20 00:00:00,8050.66362459861,-2008.359703763831,7115.438301005513,8050.66362459861,8050.66362459861,-5392.233004374268,-5392.233004374268,-5392.233004374268,-5171.191581178636,-5171.191581178636,-5171.191581178636,-221.0414231956318,-221.0414231956318,-221.0414231956318,0.0,0.0,0.0,2658.4306202243424
2024-10-20 01:00:00,8043.082171816885,-3095.5134175129037,5653.396715414402,8043.082171816885,8043.082171816885,-6512.5440592592095,-6512.5440592592095,-6512.5440592592095,-6244.017420490821,-6244.017420490821,-6244.017420490821,-268.52663876839057,-268.52663876839057,-268.52663876839057,0.0,0.0,0.0,1530.538112557676
2024-10-20 02:00:00,8035.500719035162,-4552.235689013851,4513.589448046525,8035.500719035162,8035.500719035162,-8027.32907807852,-8027.32907807852,-8027.32907807852,-7716.047500123527,-7716.047500123527,-7716.047500123527,-311.28157795499203,-311.28157795499203,-311.28157795499203,0.0,0.0,0.0,8.171640956641568
2024-10-20 03:00:00,8027.919263748896,-5245.033437629386,3557.5843284783923,8027.919263748896,8027.919263748896,-8972.728053353821,-8972.728053353821,-8972.728053353821,-8623.697390789179,-8623.697390789179,-8623.697390789179,-349.03066256464297,-349.03066256464297,-349.03066256464297,0.0,0.0,0.0,-944.8087896049256
2024-10-20 04:00:00,8020.337808462633,-4535.396484786087,4665.30824300583,8020.337808462633,8020.337808462633,-8239.365668404089,-8239.365668404089,-8239.365668404089,-7857.823318700789,-7857.823318700789,-7857.823318700789,-381.54234970330054,-381.54234970330054,-381.54234970330054,0.0,0.0,0.0,-219.02785994145597
2024-10-20 05:00:00,8012.756353176369,-1802.905705103248,6793.500910970435,8012.756353176369,8012.756353176369,-5594.004733070472,-5594.004733070472,-5594.004733070472,-5185.374344704368,-5185.374344704368,-5185.374344704368,-408.630388366104,-408.630388366104,-408.630388366104,0.0,0.0,0.0,2418.751620105897
2024-10-20 06:00:00,8005.174897890105,1776.384665062977,10605.719131356625,8005.174897890105,8005.174897890105,-1988.5016434389454,-1988.5016434389454,-1988.5016434389454,-1558.346986543816,-1558.346986543816,-1558.346986543816,-430.1546568951299,-430.1546568951299,-430.1546568951299,0.0,0.0,0.0,6016.67325445116
2024-10-20 07:00:00,7997.593442603841,4818.188666961065,13295.88799463502,7997.593442603841,7997.593442603841,1093.1199772564212,1093.1199772564212,1093.1199772564212,1539.1415568005145,1539.1415568005145,1539.1415568005145,-446.0215795440936,-446.0215795440936,-446.0215795440936,0.0,0.0,0.0,9090.713419860262
2024-10-20 08:00:00,7990.011987317577,6007.037495473806,15024.810396903964,7990.011987317577,7990.011987317577,2650.940814771259,2650.940814771259,2650.940814771259,3107.124939559357,3107.124939559357,3107.124939559357,-456.1841247880987,-456.1841247880987,-456.1841247880987,0.0,0.0,0.0,10640.952802088836
2024-10-20 09:00:00,7982.430532031312,6146.785581621226,14860.125618259237,7982.430532031312,7982.430532031312,2696.8399991312344,2696.8399991312344,2696.8399991312344,3157.4813913564844,3157.4813913564844,3157.4813913564844,-460.6413922252506,-460.6413922252506,-460.6413922252506,0.0,0.0,0.0,10679.270531162547
2024-10-20 10:00:00,7974.8490767450485,5519.456352438252,14306.883693365182,7974.8490767450485,7974.8490767450485,1966.446404131626,1966.446404131626,1966.446404131626,2425.8842032231496,2425.8842032231496,2425.8842032231496,-459.43779909152425,-459.43779909152425,-459.43779909152425,0.0,0.0,0.0,9941.295480876674
2024-10-20 11:00:00,7967.267621458785,5029.801278988288,13617.827859836994,7967.267621458785,7967.267621458785,1234.4095153841663,1234.4095153841663,1234.4095153841663,1687.0713968005025,1687.0713968005025,1687.0713968005025,-452.66188141633614,-452.66188141633614,-452.66188141633614,0.0,0.0,0.0,9201.67713684295
2024-10-20 12:00:00,7959.686166172521,4630.5859433485,13317.130469611662,7959.686166172521,7959.686166172521,900.955742093254,900.955742093254,900.955742093254,1341.4004706565563,1341.4004706565563,1341.4004706565563,-440.4447285633025,-440.4447285633025,-440.4447285633025,0.0,0.0,0.0,8860.641908265774
2024-10-20 13:00:00,7952.104710886256,4582.826550698733,13419.934371018182,7952.104710886256,7952.104710886256,1094.7206707353082,1094.7206707353082,1094.7206707353082,1517.678744172026,1517.678744172026,1517.678744172026,-422.9580734367179,-422.9580734367179,-422.9580734367179,0.0,0.0,0.0,9046.825381621564
2024-10-20 14:00:00,7944.523255599992,5827.012045773065,14659.145639763501,7944.523255599992,7944.523255599992,1945.9869834084557,1945.9869834084557,1945.9869834084557,2346.399047256641,2346.399047256641,2346.399047256641,-400.41206384818486,-400.41206384818486,-400.41206384818486,0.0,0.0,0.0,9890.510239008447
2024-10-20 15:00:00,7936.94180031373,7181.309592557535,16118.73181610467,7936.94180031373,7936.94180031373,3558.8854973874463,3558.8854973874463,3558.8854973874463,3931.9382407694607,3931.9382407694607,3931.9382407694607,-373.0527433820153,-373.0527433820153,-373.0527433820153,0.0,0.0,0.0,11495.827297701177
2024-10-20 16:00:00,7929.360345027464,8900.507728952412,17949.397913521345,7929.360345027464,7929.360345027464,5655.534229138134,5655.534229138134,5655.534229138134,5996.693501836524,5996.693501836524,5996.693501836524,-341.15927269839034,-341.15927269839034,-341.15927269839034,0.0,0.0,0.0,13584.894574165599
2024-10-20 17:00:00,7921.778889741201,11148.069679114682,19670.3334149249,7921.778889741201,7921.778889741201,7361.7020102614,7361.7020102614,7361.7020102614,7666.742934509327,7666.742934509327,7666.742934509327,-305.04092424792617,-305.04092424792617,-305.04092424792617,0.0,0.0,0.0,15283.4809000026
2024-10-20 18:00:00,7914.197434454937,10872.57248810821,20083.203394361666,7914.197434454937,7914.197434454937,7569.893275579991,7569.893275579991,7569.893275579991,7834.927160788958,7834.927160788958,7834.927160788958,-265.03388520896806,-265.03388520896806,-265.03388520896806,0.0,0.0,0.0,15484.090710034929
2024-10-20 19:00:00,7906.615979168673,8948.093782256035,18149.00768208557,7906.615979168673,7906.615979168673,5733.760753192765,5733.760753192765,5733.760753192765,5955.258657924494,5955.258657924494,5955.258657924494,-221.49790473172902,-221.49790473172902,-221.49790473172902,0.0,0.0,0.0,13640.376732361437
2024-10-20 20:00:00,7899.0345238824075,5794.335056187114,14675.388310608067,7899.0345238824075,7899.0345238824075,2408.9831654896757,2408.9831654896757,2408.9831654896757,2583.7959879092737,2583.7959879092737,2583.7959879092737,-174.81282241959858,-174.81282241959858,-174.81282241959858,0.0,0.0,0.0,10308.017689372084
2024-10-20 21:00:00,7891.4530685961445,2390.3916048629253,11186.24740287159,7891.4530685961445,7891.4530685961445,-1037.8863206256995,-1037.8863206256995,-1037.8863206256995,-912.5113051244404,-912.5113051244404,-912.5113051244404,-125.3750155012592,-125.3750155012592,-125.3750155012592,0.0,0.0,0.0,6853.566747970445
2024-10-20 22:00:00,7883.871613309881,22.8904130267363,8972.596763759148,7883.871613309881,7883.871613309881,-3406.4097269048743,-3406.4097269048743,-3406.4097269048743,-3332.815924779824,-3332.815924779824,-3332.815924779824,-73.59380212505046,-73.59380212505046,-73.59380212505046,0.0,0.0,0.0,4477.461886405006
2024-10-20 23:00:00,7876.290158023617,-1180.5646723066893,7580.022290872414,7876.290158023617,7876.290158023617,-4509.600299160396,-4509.600299160396,-4509.600299160396,-4489.712461363988,-4489.712461363988,-4489.712461363988,-19.88783779640822,-19.88783779640822,-19.88783779640822,0.0,0.0,0.0,3366.6898588632203
2024-10-21 00:00:00,7868.708702033382,-1122.6145284909685,7510.850701171937,7868.708702033382,7868.708702033382,-5135.873122259385,-5135.873122259385,-5135.873122259385,-5171.191581179138,-5171.191581179138,-5171.191581179138,35.31845891975237,35.31845891975237,35.31845891975237,0.0,0.0,0.0,2732.835579773997
2024-10-21 01:00:00,7861.127246043147,-3136.974997312256,6373.644359587967,7861.127246043147,7861.127246043147,-6152.419004178104,-6152.419004178104,-6152.419004178104,-6244.017420518021,-6244.017420518021,-6244.017420518021,91.59841633991691,91.59841633991691,91.59841633991691,0.0,0.0,0.0,1708.7082418650434
2024-10-21 02:00:00,7853.545790052912,-4017.2208309085477,4466.279029612542,7853.545790052912,7853.545790052912,-7567.5209780132545,-7567.5209780132545,-7567.5209780132545,-7716.047500089298,-7716.047500089298,-7716.047500089298,148.52652207604515,148.52652207604515,148.52652207604515,0.0,0.0,0.0,286.02481203965726
2024-10-21 03:00:00,7845.964334062677,-5097.381960853543,3717.5251294533655,7845.964334062677,7845.964334062677,-8418.01568431648,-8418.01568431648,-8418.01568431648,-8623.697390814843,-8623.697390814843,-8623.697390814843,205.68170649836432,205.68170649836432,205.68170649836432,0.0,0.0,0.0,-572.0513502538033
2024-10-21 04:00:00,7838.3828780724425,-4128.458133145599,4780.594909498159,7838.3828780724425,7838.3828780724425,-7595.1728504808725,-7595.1728504808725,-7595.1728504808725,-7857.823318634424,-7857.823318634424,-7857.823318634424,262.6504681535508,262.6504681535508,262.6504681535508,0.0,0.0,0.0,243.21002759157
2024-10-21 05:00:00,7830.801422082206,-1349.2850332030132,7218.694385254141,7830.801422082206,7830.801422082206,-4866.344529835614,-4866.344529835614,-4866.344529835614,-5185.374344643994,-5185.374344643994,-5185.374344643994,319.02981480837974,319.02981480837974,319.02981480837974,0.0,0.0,0.0,2964.4568922465924
2024-10-21 06:00:00,7823.219966091973,2004.3957634548217,10989.283730642435,7823.219966091973,7823.219966091973,-1183.916989994059,-1183.916989994059,-1183.916989994059,-1558.3469864656272,-1558.3469864656272,-1558.3469864656272,374.4299964715686,374.4299964715686,374.4299964715686,0.0,0.0,0.0,6639.302976097914
2024-10-21 07:00:00,7815.638510101738,5275.6180224876825,14201.977589130323,7815.638510101738,7815.638510101738,1967.6185667249706,1967.6185667249706,1967.6185667249706,1539.1415568624407,1539.1415568624407,1539.1415568624407,428.47700986253045,428.47700986253045,428.47700986253045,0.0,0.0,0.0,9783.257076826709
2024-10-21 08:00:00,7808.057054111503,6593.759831171956,15815.635513192548,7808.057054111503,7808.057054111503,3587.9397967585805,3587.9397967585805,3587.9397967585805,3107.1249395836126,3107.1249395836126,3107.1249395836126,480.8148571749682,480.8148571749682,480.8148571749682,0.0,0.0,0.0,11395.996850870084
2024-10-21 09:00:00,7800.475598121268,7090.931377058999,15927.003568595275,7800.475598121268,7800.475598121268,3688.5889366436945,3688.5889366436945,3688.5889366436945,3157.481391362738,3157.481391362738,3157.481391362738,531.1075452809565,531.1075452809565,531.1075452809565,0.0,0.0,0.0,11489.064534764962
2024-10-21 10:00:00,7792.894142131033,6143.239447634181,15352.651582191958,7792.894142131033,7792.894142131033,3004.925018086967,3004.925018086967,3004.925018086967,2425.8842031903214,2425.8842031903214,2425.8842031903214,579.0408148966469,579.0408148966469,579.0408148966469,0.0,0.0,0.0,10797.819160218
2024-10-21 11:00:00,7785.312686140799,5796.940981399525,14474.35981399023,7785.312686140799,7785.312686140799,2311.394989926131,2311.394989926131,2311.394989926131,1687.071396823063,1687.071396823063,1687.071396823063,624.3235931030675,624.3235931030675,624.3235931030675,0.0,0.0,0.0,10096.70767606693
2024-10-21 12:00:00,7777.7312301505635,5291.058805098778,14480.763322639996,7777.7312301505635,7777.7312301505635,2008.089636434374,2008.089636434374,2008.089636434374,1341.4004706425742,1341.4004706425742,1341.4004706425742,666.6891657917996,666.6891657917996,666.6891657917996,0.0,0.0,0.0,9785.820866584938
2024-10-21 13:00:00,7770.149774160327,5406.170511659479,14056.984814873682,7770.149774160327,7770.149774160327,2223.574814453412,2223.574814453412,2223.574814453412,1517.6787441845772,1517.6787441845772,1517.6787441845772,705.8960702688347,705.8960702688347,705.8960702688347,0.0,0.0,0.0,9993.724588613739
2024-10-21 14:00:00,7762.568318170093,6334.744171446434,15364.586783197006,7762.568318170093,7762.568318170093,3088.1277588927974,3088.1277588927974,3088.1277588927974,2346.399047209342,2346.399047209342,2346.399047209342,741.7287116834563,741.7287116834563,741.7287116834563,0.0,0.0,0.0,10850.69607706289
2024-10-21 15:00:00,7754.986862179859,8283.367475679117,16808.670547910824,7754.986862179859,7754.986862179859,4705.935950828759,4705.935950828759,4705.935950828759,3931.9382406941863,3931.9382406941863,3931.9382406941863,773.9977101345733,773.9977101345733,773.9977101345733,0.0,0.0,0.0,12460.922813008618
2024-10-21 16:00:00,7747.405406189624,10315.739799589448,19040.78845875617,7747.405406189624,7747.405406189624,6799.233490263536,6799.233490263536,6799.233490263536,5996.693501833242,5996.693501833242,5996.693501833242,802.5399884302949,802.5399884302949,802.5399884302949,0.0,0.0,0.0,14546.63889645316
2024-10-21 17:00:00,7739.823950199389,11712.969083826549,20850.883100488445,7739.823950199389,7739.823950199389,8493.961547892683,8493.961547892683,8493.961547892683,7666.7429344668335,7666.7429344668335,7666.7429344668335,827.2186134258474,827.2186134258474,827.2186134258474,0.0,0.0,0.0,16233.785498092071
2024-10-21 18:00:00,7732.242494209153,12166.170938361049,21017.87849293051,7732.242494209153,7732.242494209153,8682.84956730615,8682.84956730615,8682.84956730615,7834.92716082226,7834.92716082226,7834.92716082226,847.9224064838882,847.9224064838882,847.9224064838882,0.0,0.0,0.0,16415.0920615153
2024-10-21 19:00:00,7724.661038218919,10142.873517633889,19086.12249379436,7724.661038218919,7724.661038218919,6819.823998782951,6819.823998782951,6819.823998782951,5955.258657856119,5955.258657856119,5955.258657856119,864.565340926832,864.565340926832,864.565340926832,0.0,0.0,0.0,14544.48503700187
2024-10-21 20:00:00,7717.079582228685,6472.892407240893,15789.080203811747,7717.079582228685,7717.079582228685,3460.881734445006,3460.881734445006,3460.881734445006,2583.795987885794,2583.795987885794,2583.795987885794,877.0857465592118,877.0857465592118,877.0857465592118,0.0,0.0,0.0,11177.96131667369
2024-10-21 21:00:00,7709.498126238448,3175.3610422687557,12130.443437696822,7709.498126238448,7709.498126238448,-27.06596201867859,-27.06596201867859,-27.06596201867859,-912.5113050033874,-912.5113050033874,-912.5113050033874,885.4453429847093,885.4453429847093,885.4453429847093,0.0,0.0,0.0,7682.432164219769
2024-10-21 22:00:00,7701.9166704985,310.8063368081606,9859.698320422724,7701.9166704985,7701.9166704985,-2443.1877998264654,-2443.1877998264654,-2443.1877998264654,-3332.815924712491,-3332.815924712491,-3332.815924712491,889.6281248860255,889.6281248860255,889.6281248860255,0.0,0.0,0.0,5258.728870672035
2024-10-21 23:00:00,7694.335214758551,-681.9820697121745,8565.779429451892,7694.335214758551,7694.335214758551,-3600.0733377880574,-3600.0733377880574,-3600.0733377880574,-4489.712461353973,-4489.712461353973,-4489.712461353973,889.6391235659157,889.6391235659157,889.6391235659157,0.0,0.0,0.0,4094.2618769704936
2024-10-22 00:00:00,7686.753759018602,-1247.6189079187366,7715.752876886965,7686.753759018602,7686.753759018602,-4285.688511517596,-4285.688511517596,-4285.688511517596,-5171.191581148497,-5171.191581148497,-5171.191581148497,885.5030696308996,885.5030696308996,885.5030696308996,0.0,0.0,0.0,3401.0652475010056
2024-10-22 01:00:00,7679.172303278654,-1818.2902345970242,6735.961323806178,7679.172303278654,7679.172303278654,-5366.754438337445,-5366.754438337445,-5366.754438337445,-6244.01742046449,-6244.01742046449,-6244.01742046449,877.2629821270456,877.2629821270456,877.2629821270456,0.0,0.0,0.0,2312.417864941209
2024-10-22 02:00:00,7671.590847538705,-3771.157478420631,5355.162427689934,7671.590847538705,7671.590847538705,-6851.068790763912,-6851.068790763912,-6851.068790763912,-7716.047500131376,-7716.047500131376,-7716.047500131376,864.9787093674631,864.9787093674631,864.9787093674631,0.0,0.0,0.0,820.5220567747929
2024-10-22 03:00:00,7664.009391798756,-4642.139648133938,4295.701546122282,7664.009391798756,7664.009391798756,-7774.971944492354,-7774.971944492354,-7774.971944492354,-8623.697390751644,-8623.697390751644,-8623.697390751644,848.7254462592881,848.7254462592881,848.7254462592881,0.0,0.0,0.0,-110.9625526935979
2024-10-22 04:00:00,7656.427936058806,-4085.735742707391,5135.834464154663,7656.427936058806,7656.427936058806,-7029.231066438914,-7029.231066438914,-7029.231066438914,-7857.823318704391,-7857.823318704391,-7857.823318704391,828.5922522654785,828.5922522654785,828.5922522654785,0.0,0.0,0.0,627.1968696198919
2024-10-22 05:00:00,7648.846480318858,-1035.92804338183,7580.410789126079,7648.846480318858,7648.846480318858,-4380.693751616169,-4380.693751616169,-4380.693751616169,-5185.374344583619,-5185.374344583619,-5185.374344583619,804.6805929674501,804.6805929674501,804.6805929674501,0.0,0.0,0.0,3268.1527287026893
2024-10-22 06:00:00,7641.265024578909,2200.213356306284,11356.768712766849,7641.265024578909,7641.265024578909,-781.2440595242517,-781.2440595242517,-781.2440595242517,-1558.346986387439,-1558.346986387439,-1558.346986387439,777.1029268631879,777.1029268631879,777.1029268631879,0.0,0.0,0.0,6860.020965054658
2024-10-22 07:00:00,7633.68356883896,5356.5342963984185,14506.23871693569,7633.68356883896,7633.68356883896,2285.1229142416882,2285.1229142416882,2285.1229142416882,1539.1415569243654,1539.1415569243654,1539.1415569243654,745.9813573173229,745.9813573173229,745.9813573173229,0.0,0.0,0.0,9918.806483080649
2024-10-22 08:00:00,7626.102113099012,7169.483475652484,16246.451238446034,7626.102113099012,7626.102113099012,3818.571307172195,3818.571307172195,3818.571307172195,3107.124939558494,3107.124939558494,3107.124939558494,711.4463676137008,711.4463676137008,711.4463676137008,0.0,0.0,0.0,11444.673420271207
2024-10-22 09:00:00,7618.520657359063,7156.707641269649,15681.11901306168,7618.520657359063,7618.520657359063,3831.11704622729,3831.11704622729,3831.11704622729,3157.4813913499515,3157.4813913499515,3157.4813913499515,673.6356548773389,673.6356548773389,673.6356548773389,0.0,0.0,0.0,11449.637703586353
2024-10-22 10:00:00,7610.939201619114,5996.50498382786,14749.136070221333,7610.939201619114,7610.939201619114,3058.577279531227,3058.577279531227,3058.577279531227,2425.8842032337943,2425.8842032337943,2425.8842032337943,632.6930762974325,632.6930762974325,632.6930762974325,0.0,0.0,0.0,10669.516481150342
2024-10-22 11:00:00,7603.357745879166,5523.562554029139,14196.250660729345,7603.357745879166,7603.357745879166,2275.839115211473,2275.839115211473,2275.839115211473,1687.071396791387,1687.071396791387,1687.071396791387,588.7677184200861,588.7677184200861,588.7677184200861,0.0,0.0,0.0,9879.196861090639
2024-10-22 12:00:00,7595.776290139217,5053.104931325629,13908.035258046404,7595.776290139217,7595.776290139217,1883.4135683219965,1883.4135683219965,1883.4135683219965,1341.4004706285925,1341.4004706285925,1341.4004706285925,542.0130976934034,542.0130976934034,542.0130976934034,0.0,0.0,0.0,9479.189858461214
2024-10-22 13:00:00,7588.194834399267,5257.740838331372,13856.690702811327,7588.194834399267,7588.194834399267,2010.2652419032222,2010.2652419032222,2010.2652419032222,1517.6787441971271,1517.6787441971271,1517.6787441971271,492.5864977060953,492.5864977060953,492.5864977060953,0.0,0.0,0.0,9598.46007630249
2024-10-22 14:00:00,7580.613378659318,5897.19055531881,14969.399752248375,7580.613378659318,7580.613378659318,2787.0474928817894,2787.0474928817894,2787.0474928817894,2346.3990472482465,2346.3990472482465,2346.3990472482465,440.6484456335433,440.6484456335433,440.6484456335433,0.0,0.0,0.0,10367.660871541108
2024-10-22 15:00:00,7573.031922919369,7409.243355922852,16858.750144224163,7573.031922919369,7573.031922919369,4318.300568369432,4318.300568369432,4318.300568369432,3931.9382406590926,3931.9382406590926,3931.9382406590926,386.36232771033895,386.36232771033895,386.36232771033895,0.0,0.0,0.0,11891.332491288802
2024-10-22 16:00:00,7565.450467179421,9501.650073283778,18348.776000245252,7565.450467179421,7565.450467179421,6326.587642673464,6326.587642673464,6326.587642673464,5996.693501879336,5996.693501879336,5996.693501879336,329.89414079412995,329.89414079412995,329.89414079412995,0.0,0.0,0.0,13892.038109852885
2024-10-22 17:00:00,7557.869011439472,10742.574359895138,19689.548858059203,7557.869011439472,7557.869011439472,7938.155308748125,7938.155308748125,7938.155308748125,7666.742934479889,7666.742934479889,7666.742934479889,271.4123742682365,271.4123742682365,271.4123742682365,0.0,0.0,0.0,15496.024320187596
2024-10-22 18:00:00,7550.287555699524,11149.250752479196,19881.918771106393,7550.287555699524,7550.287555699524,8046.015174829219,8046.015174829219,8046.015174829219,7834.927160789225,7834.927160789225,7834.927160789225,211.0880140399939,211.0880140399939,211.0880140399939,0.0,0.0,0.0,15596.302730528743
2024-10-22 19:00:00,7542.706099581152,9514.740114170268,18017.264556954502,7542.706099581152,7542.706099581152,6104.35331592078,6104.35331592078,6104.35331592078,5955.258657787746,5955.258657787746,5955.258657787746,149.0946581330341,149.0946581330341,149.0946581330341,0.0,0.0,0.0,13647.059415501932
2024-10-22 20:00:00,7535.12464346278,5764.218985481927,14615.735714900384,7535.12464346278,7535.12464346278,2669.404718794435,2669.404718794435,2669.404718794435,2583.795988030132,2583.795988030132,2583.795988030132,85.60873076430371,85.60873076430371,85.60873076430371,0.0,0.0,0.0,10204.529362257215
